id,city,postal_code,property_type,surface_area,bedrooms,bathrooms,build_year,energy_label,epc_score,garden_area,garage,pool,sale_price,sale_date,created_at
873,Antwerp,2060,apartment,73.1,2,2,1957,A,384,0,True,False,266190,2021-09-06,2021-09-06
874,Leuven,3000,apartment,94.6,3,2,2014,C,413,0,False,False,355852,2017-11-24,2017-11-24
875,Leuven,3010,apartment,94.0,3,2,1961,D,127,0,False,False,288871,2015-03-18,2015-03-18
876,Leuven,3010,apartment,98.6,3,1,2014,B,345,0,False,False,349923,2018-06-14,2018-06-14
877,Ghent,9030,house,120.3,3,1,1951,B,230,53,False,False,405234,2023-05-16,2023-05-16
878,Leuven,3010,apartment,112.1,3,1,1989,D,231,0,False,False,333026,2015-08-19,2015-08-19
879,Leuven,3000,apartment,81.0,2,1,2001,A,380,0,False,False,341340,2021-10-07,2021-10-07
880,Antwerp,2060,house,108.0,3,1,1981,A,102,41,True,False,418415,2022-09-24,2022-09-24
881,Ghent,9000,house,105.4,3,2,1971,E,491,7,True,False,393383,2021-02-27,2021-02-27
882,Leuven,3000,apartment,50.9,1,1,2021,D,230,0,False,False,155772,2016-07-30,2016-07-30
883,Antwerp,2018,apartment,63.9,2,2,1960,B,146,0,False,False,244048,2021-08-10,2021-08-10
884,Antwerp,2018,apartment,70.1,2,3,1962,A,411,0,False,False,274621,2019-04-27,2019-04-27
885,Ghent,9000,house,76.4,2,1,1961,A,147,86,True,False,287052,2017-09-23,2017-09-23
886,Antwerp,2000,house,104.2,3,2,1961,B,180,136,True,False,470999,2020-07-04,2020-07-04
887,Ghent,9000,house,74.4,2,1,2004,D,355,22,True,False,267056,2023-05-15,2023-05-15
888,Bruges,8000,house,115.0,3,1,2009,D,240,88,True,False,381128,2018-03-08,2018-03-08
889,Ghent,9000,house,72.5,2,3,1967,B,225,168,True,False,336109,2021-12-11,2021-12-11
890,Ghent,9030,apartment,40.0,1,2,2013,C,291,0,True,False,136794,2020-03-17,2020-03-17
891,Bruges,8200,apartment,85.6,2,1,1958,C,311,0,False,False,254396,2024-04-17,2024-04-17
892,Ghent,9000,apartment,111.3,3,1,1978,D,473,0,False,False,377031,2022-06-29,2022-06-29
893,Bruges,8000,house,104.1,3,2,1982,A,440,196,True,False,447866,2019-09-22,2019-09-22
894,Bruges,8200,apartment,84.2,2,2,2009,C,275,0,False,False,274173,2023-12-25,2023-12-25
895,Ghent,9030,apartment,95.1,3,3,2016,D,269,0,True,False,373503,2022-08-22,2022-08-22
896,Bruges,8000,house,99.3,3,1,2015,C,330,155,False,False,393105,2022-03-16,2022-03-16
897,Leuven,3000,apartment,127.6,4,3,1999,B,392,0,False,False,667242,2022-09-30,2022-09-30
898,Antwerp,2060,house,104.1,3,1,1961,C,412,51,True,False,344505,2016-05-29,2016-05-29
899,Antwerp,2018,house,68.1,2,3,2009,A,149,202,False,False,308882,2023-10-07,2023-10-07
900,Ghent,9030,apartment,131.3,4,1,1958,B,184,0,False,False,400095,2016-02-14,2016-02-14
901,Antwerp,2000,apartment,95.1,3,2,1963,D,177,0,False,False,414360,2022-03-20,2022-03-20
902,Antwerp,2000,apartment,91.9,3,1,1975,E,257,0,False,False,328321,2017-07-20,2017-07-20
903,Leuven,3010,apartment,119.3,3,1,1963,C,374,0,False,False,419699,2022-02-10,2022-02-10
904,Antwerp,2060,apartment,89.4,3,1,2003,B,124,0,False,False,291427,2019-12-27,2019-12-27
905,Bruges,8200,house,107.6,3,3,2002,C,351,0,False,False,329003,2016-06-15,2016-06-15
906,Antwerp,2060,apartment,50.1,1,1,2003,C,187,0,False,False,135325,2016-10-04,2016-10-04
907,Leuven,3000,house,76.6,2,3,1985,C,402,108,True,False,364314,2022-01-17,2022-01-17
908,Antwerp,2060,apartment,132.3,4,1,2017,C,258,0,False,False,476052,2024-02-09,2024-02-09
909,Antwerp,2060,apartment,99.7,3,1,2007,C,94,0,False,False,319358,2017-01-07,2017-01-07
910,Ghent,9000,apartment,79.1,2,1,2006,D,395,0,False,False,284938,2022-07-20,2022-07-20
911,Ghent,9000,house,90.3,3,1,2005,C,480,168,False,True,443302,2023-03-22,2023-03-22
912,Antwerp,2060,apartment,108.3,3,1,2009,B,108,0,False,False,310070,2015-03-30,2015-03-30
913,Leuven,3000,apartment,135.6,4,2,1986,D,434,0,False,False,548166,2019-07-17,2019-07-17
914,Antwerp,2060,apartment,115.3,3,1,1958,E,296,0,True,False,395010,2020-03-24,2020-03-24
915,Bruges,8200,apartment,78.4,2,1,1997,C,179,0,False,False,216616,2023-04-15,2023-04-15
916,Bruges,8200,house,107.7,3,1,1982,C,239,127,True,False,403612,2021-04-03,2021-04-03
917,Bruges,8200,apartment,73.9,2,2,2012,D,144,0,False,False,189850,2015-09-12,2015-09-12
918,Bruges,8200,apartment,61.5,2,1,1980,D,385,0,False,False,178342,2020-07-17,2020-07-17
919,Leuven,3010,apartment,86.8,2,1,1973,B,182,0,False,False,309831,2023-01-17,2023-01-17
920,Leuven,3000,apartment,117.2,3,3,1960,D,138,0,True,False,477556,2020-09-04,2020-09-04
921,Ghent,9000,apartment,94.6,3,2,1980,C,205,0,True,False,363158,2018-08-04,2018-08-04
922,Antwerp,2018,apartment,68.3,2,1,2016,C,283,0,True,False,245936,2024-09-27,2024-09-27
923,Bruges,8000,apartment,144.1,4,2,2016,D,487,0,False,False,465920,2021-09-19,2021-09-19
924,Leuven,3010,house,77.4,2,3,1950,C,157,80,True,False,352428,2024-02-10,2024-02-10
925,Leuven,3000,house,75.8,2,1,2010,E,120,125,False,False,276334,2016-08-01,2016-08-01
926,Antwerp,2000,apartment,89.0,3,1,1997,D,499,0,False,False,382258,2024-07-17,2024-07-17
927,Leuven,3000,house,101.5,3,1,1975,C,274,116,False,False,353290,2016-04-19,2016-04-19
928,Leuven,3010,apartment,113.7,3,1,1992,D,323,0,True,False,439773,2020-01-01,2020-01-01
929,Leuven,3010,apartment,119.0,3,1,2006,A,362,0,False,False,447309,2020-08-04,2020-08-04
930,Ghent,9030,house,99.8,3,1,2007,A,208,123,True,False,361851,2022-03-25,2022-03-25
931,Bruges,8200,apartment,106.5,3,2,1955,A,261,0,False,False,401254,2023-04-25,2023-04-25
932,Antwerp,2000,apartment,106.3,3,3,1982,D,370,0,False,False,376101,2017-07-17,2017-07-17
933,Antwerp,2018,house,78.5,2,2,1994,E,159,194,True,False,299252,2019-03-03,2019-03-03
934,Antwerp,2018,house,84.5,2,3,1961,A,385,96,True,False,374653,2017-10-25,2017-10-25
935,Bruges,8000,apartment,103.1,3,1,1970,C,209,0,False,False,309351,2020-02-28,2020-02-28
936,Antwerp,2060,apartment,112.4,3,1,2009,A,324,0,False,False,345222,2017-09-24,2017-09-24
937,Leuven,3000,apartment,95.2,3,1,2019,B,192,0,False,False,366759,2021-07-30,2021-07-30
938,Ghent,9030,apartment,73.1,2,1,2007,C,473,0,True,False,252734,2022-12-20,2022-12-20
939,Ghent,9000,apartment,86.1,2,2,1961,B,283,0,False,False,291204,2016-09-23,2016-09-23
940,Antwerp,2018,house,70.1,2,2,1996,C,299,218,True,False,280415,2022-01-24,2022-01-24
941,Antwerp,2018,apartment,100.2,3,3,1987,E,262,0,True,False,341863,2016-12-11,2016-12-11
942,Bruges,8200,apartment,119.8,3,1,2008,E,172,0,False,False,353922,2022-05-11,2022-05-11
943,Antwerp,2060,apartment,46.9,1,2,1963,A,246,0,True,False,164739,2021-12-05,2021-12-05
944,Ghent,9030,house,48.8,1,1,2018,D,289,85,False,False,151146,2022-11-27,2022-11-27
945,Leuven,3010,house,82.2,2,1,1967,C,330,173,True,False,281069,2015-05-10,2015-05-10
946,Ghent,9030,apartment,113.8,3,2,2021,E,200,0,True,False,367900,2022-04-04,2022-04-04
947,Antwerp,2060,house,75.6,2,3,1957,C,393,184,True,False,275378,2021-05-10,2021-05-10
948,Leuven,3010,apartment,140.5,4,3,1979,C,265,0,False,False,540472,2015-02-11,2015-02-11
949,Antwerp,2000,apartment,99.2,3,2,1967,A,123,0,True,False,441111,2021-01-10,2021-01-10
950,Leuven,3000,house,135.2,4,1,2020,E,478,298,True,False,583121,2024-11-20,2024-11-20
951,Antwerp,2018,house,107.8,3,3,1959,D,184,9,True,False,424528,2018-12-14,2018-12-14
952,Antwerp,2060,apartment,105.6,3,1,1960,C,394,0,False,False,419312,2024-10-08,2024-10-08
953,Antwerp,2018,apartment,55.8,2,3,1978,A,286,0,False,False,175059,2015-12-26,2015-12-26
954,Antwerp,2060,house,116.2,3,2,1959,D,279,141,True,False,485732,2024-07-21,2024-07-21
955,Leuven,3010,apartment,85.9,2,3,1988,D,112,0,True,False,331900,2024-12-06,2024-12-06
956,Bruges,8200,house,143.5,4,2,2006,B,257,222,True,False,520911,2020-06-24,2020-06-24
957,Antwerp,2060,house,112.5,3,1,1991,C,465,0,True,False,385610,2018-10-08,2018-10-08
958,Leuven,3000,apartment,109.3,3,2,1992,C,192,0,False,False,427466,2017-10-25,2017-10-25
959,Antwerp,2000,apartment,115.6,3,2,1996,D,204,0,True,False,447900,2016-07-06,2016-07-06
960,Leuven,3010,apartment,77.8,2,1,2000,C,265,0,False,False,252989,2015-05-12,2015-05-12
961,Bruges,8200,house,72.5,2,2,2002,E,475,54,True,False,249133,2022-08-03,2022-08-03
962,Antwerp,2018,house,108.8,3,1,1978,B,218,39,True,False,414118,2016-07-08,2016-07-08
963,Ghent,9000,house,102.7,3,2,1981,C,142,159,True,False,448541,2021-02-28,2021-02-28
964,Antwerp,2000,apartment,129.3,4,1,2011,C,80,0,True,False,529530,2017-08-24,2017-08-24
965,Leuven,3010,apartment,119.6,3,2,2004,B,347,0,False,False,509907,2022-06-09,2022-06-09
966,Antwerp,2060,apartment,100.3,3,1,1993,D,387,0,False,False,331371,2024-04-12,2024-04-12
967,Ghent,9030,apartment,103.5,3,2,1984,C,193,0,False,False,322478,2020-12-25,2020-12-25
968,Bruges,8200,apartment,70.6,2,3,1965,A,475,0,False,False,302755,2024-12-10,2024-12-10
969,Bruges,8000,apartment,135.9,4,2,1969,D,115,0,True,False,517120,2024-05-27,2024-05-27
970,Leuven,3000,apartment,105.7,3,3,2014,D,86,0,False,False,423837,2020-10-25,2020-10-25
971,Leuven,3010,apartment,40.0,1,2,1955,B,111,0,False,False,149534,2022-09-29,2022-09-29
972,Antwerp,2018,apartment,122.3,3,1,1983,B,260,0,False,False,417709,2018-03-13,2018-03-13
973,Bruges,8000,apartment,46.0,1,2,1959,A,437,0,False,False,158080,2019-06-05,2019-06-05
974,Antwerp,2060,apartment,57.6,2,1,2000,D,232,0,False,False,150358,2017-04-25,2017-04-25
975,Antwerp,2018,house,66.9,2,3,1982,A,151,204,True,True,358816,2023-05-24,2023-05-24
976,Bruges,8000,apartment,98.7,3,3,1989,C,343,0,False,False,374279,2019-09-07,2019-09-07
977,Bruges,8200,house,81.9,2,1,1988,A,269,163,False,False,249478,2016-03-28,2016-03-28
978,Leuven,3010,apartment,121.1,3,1,2015,E,409,0,True,False,434015,2019-06-04,2019-06-04
979,Antwerp,2060,apartment,57.2,2,2,1962,C,474,0,False,False,186756,2017-10-18,2017-10-18
980,Antwerp,2000,apartment,116.6,3,3,2016,B,443,0,False,False,526837,2017-03-12,2017-03-12
981,Antwerp,2000,apartment,66.9,2,1,2003,C,467,0,False,False,275884,2024-10-17,2024-10-17
982,Bruges,8000,apartment,135.3,4,2,1998,C,408,0,True,False,497773,2017-07-11,2017-07-11
983,Antwerp,2000,apartment,113.3,3,3,2010,D,171,0,False,False,438662,2021-11-12,2021-11-12
984,Leuven,3000,house,79.4,2,1,1986,B,128,162,True,True,365493,2019-01-14,2019-01-14
985,Leuven,3000,apartment,117.7,3,1,1965,C,227,0,True,False,465561,2020-05-17,2020-05-17
986,Bruges,8200,apartment,124.0,4,1,1994,E,206,0,True,False,338610,2015-11-21,2015-11-21
987,Leuven,3000,house,148.0,4,1,1970,E,267,101,False,False,637678,2021-08-21,2021-08-21
988,Antwerp,2000,house,94.5,3,1,1995,D,345,0,True,False,415872,2020-10-01,2020-10-01
989,Ghent,9000,apartment,114.2,3,3,2017,B,354,0,False,False,506425,2021-10-25,2021-10-25
990,Ghent,9030,house,40.0,1,2,2005,A,445,77,False,False,137023,2015-12-16,2015-12-16
991,Ghent,9030,house,78.9,2,2,1980,C,378,174,True,False,289106,2021-09-25,2021-09-25
992,Bruges,8200,apartment,84.0,2,1,1975,B,363,0,True,False,275939,2021-11-09,2021-11-09
993,Leuven,3010,house,104.6,3,2,2010,B,348,192,True,False,477466,2022-01-21,2022-01-21
994,Ghent,9000,apartment,80.0,2,3,1985,B,488,0,False,False,348376,2023-03-24,2023-03-24
995,Antwerp,2060,apartment,115.7,3,1,1971,D,425,0,True,False,391384,2020-05-06,2020-05-06
996,Antwerp,2060,apartment,87.7,3,1,1975,B,471,0,False,False,323895,2024-03-08,2024-03-08
997,Ghent,9000,house,72.5,2,3,2000,C,394,214,False,False,297950,2017-01-12,2017-01-12
998,Antwerp,2060,apartment,98.4,3,2,1992,A,342,0,False,False,349789,2017-07-13,2017-07-13
999,Antwerp,2060,apartment,85.5,2,2,1954,A,289,0,False,False,320790,2017-12-18,2017-12-18
1000,Antwerp,2018,apartment,83.4,2,2,2007,D,444,0,False,False,316878,2023-12-06,2023-12-06
1001,Bruges,8000,house,113.4,3,3,2019,B,184,124,True,False,517037,2019-09-04,2019-09-04
1002,Bruges,8200,house,85.8,2,1,1951,B,389,263,False,False,263591,2015-12-18,2015-12-18
1003,Bruges,8200,apartment,107.6,3,1,1977,B,376,0,True,False,387404,2022-02-28,2022-02-28
1004,Ghent,9030,house,102.5,3,2,2014,B,409,65,False,False,335053,2015-07-26,2015-07-26
1005,Leuven,3010,house,60.3,2,1,1976,E,141,180,True,False,192410,2018-08-17,2018-08-17
1006,Antwerp,2000,house,76.8,2,2,1996,E,342,106,True,False,286748,2021-03-20,2021-03-20
1007,Antwerp,2018,apartment,118.8,3,1,2011,C,486,0,False,False,384054,2015-06-11,2015-06-11
1008,Leuven,3010,apartment,56.3,2,1,1966,B,312,0,False,False,214832,2020-01-15,2020-01-15
1009,Ghent,9000,apartment,76.5,2,1,1986,A,161,0,False,False,279062,2020-08-12,2020-08-12
1010,Antwerp,2000,apartment,117.0,3,1,1985,C,330,0,True,False,462540,2022-10-26,2022-10-26
1011,Bruges,8200,house,113.7,3,1,1950,C,346,279,True,False,394561,2023-12-08,2023-12-08
1012,Ghent,9000,apartment,98.5,3,1,1971,A,250,0,True,False,394219,2019-04-13,2019-04-13
1013,Leuven,3010,house,111.1,3,2,2006,C,420,73,True,False,418628,2018-12-17,2018-12-17
1014,Antwerp,2000,house,125.4,4,2,2013,C,451,214,True,True,678708,2020-02-17,2020-02-17
1015,Antwerp,2000,apartment,100.6,3,1,2012,A,432,0,True,False,449800,2021-05-29,2021-05-29
1016,Leuven,3000,apartment,106.3,3,1,1979,E,261,0,True,False,401304,2018-05-02,2018-05-02
1017,Leuven,3000,house,91.3,3,1,2015,B,156,0,False,False,400974,2023-10-04,2023-10-04
1018,Leuven,3010,apartment,100.5,3,2,1997,C,297,0,False,False,376547,2019-05-19,2019-05-19
1019,Ghent,9030,house,139.2,4,2,1999,C,328,152,True,False,588819,2020-08-10,2020-08-10
1020,Antwerp,2060,apartment,62.6,2,1,1991,B,250,0,False,False,186033,2016-10-26,2016-10-26
1021,Ghent,9000,house,93.7,3,1,1981,E,187,19,True,False,320702,2016-08-10,2016-08-10
1022,Ghent,9030,house,113.5,3,2,1996,D,185,136,False,False,379269,2019-02-08,2019-02-08
1023,Leuven,3000,apartment,147.1,4,2,1957,C,459,0,True,False,611001,2020-01-06,2020-01-06
1024,Leuven,3010,apartment,103.2,3,1,1953,C,236,0,False,False,380396,2019-02-11,2019-02-11
1025,Leuven,3000,apartment,135.0,4,1,2011,D,251,0,False,False,501290,2017-03-05,2017-03-05
1026,Leuven,3010,apartment,134.1,4,1,1981,C,135,0,True,False,519105,2017-05-30,2017-05-30
1027,Bruges,8200,apartment,120.3,3,1,1986,D,127,0,False,False,326903,2017-06-14,2017-06-14
1028,Leuven,3000,apartment,97.6,3,1,1985,B,446,0,False,False,425932,2023-03-08,2023-03-08
1029,Bruges,8200,apartment,129.6,4,2,2014,C,479,0,False,False,455653,2024-04-05,2024-04-05
1030,Leuven,3010,apartment,87.7,3,3,1983,C,155,0,False,False,296162,2015-05-16,2015-05-16
1031,Bruges,8000,apartment,62.0,2,1,2013,C,166,0,True,False,189096,2015-12-15,2015-12-15
1032,Ghent,9000,house,71.2,2,1,1997,A,142,92,False,False,245401,2021-11-05,2021-11-05
1033,Antwerp,2000,house,84.2,2,2,1967,D,250,18,True,False,294480,2016-11-15,2016-11-15
1034,Leuven,3000,apartment,124.5,4,1,1997,A,163,0,True,False,619909,2019-11-16,2019-11-16
1035,Bruges,8200,apartment,93.6,3,2,1977,B,328,0,False,False,311864,2019-10-18,2019-10-18
1036,Antwerp,2018,house,92.4,3,1,2016,C,216,169,True,False,384123,2023-04-13,2023-04-13
1037,Leuven,3000,apartment,42.9,1,3,1984,C,135,0,False,False,168886,2020-12-23,2020-12-23
1038,Bruges,8200,apartment,69.1,2,3,1991,A,288,0,False,False,236609,2023-09-04,2023-09-04
1039,Ghent,9000,apartment,98.4,3,1,1973,E,111,0,True,False,308717,2016-10-03,2016-10-03
1040,Ghent,9030,apartment,111.1,3,2,1994,E,173,0,False,False,351177,2019-10-03,2019-10-03
1041,Ghent,9030,apartment,81.3,2,3,1976,D,280,0,True,False,236844,2015-03-01,2015-03-01
1042,Ghent,9030,apartment,64.6,2,1,1978,B,388,0,False,False,188898,2017-04-18,2017-04-18
1043,Leuven,3000,apartment,96.1,3,1,1950,C,112,0,False,False,337690,2017-12-30,2017-12-30
1044,Bruges,8000,apartment,98.6,3,2,1966,C,228,0,True,False,417921,2018-07-30,2018-07-30
1045,Leuven,3010,apartment,102.0,3,1,2020,B,292,0,False,False,379990,2023-08-12,2023-08-12
1046,Leuven,3000,apartment,97.0,3,1,1986,E,482,0,True,False,312397,2020-11-26,2020-11-26
1047,Ghent,9000,apartment,89.8,3,1,2001,C,88,0,True,False,345614,2018-12-31,2018-12-31
1048,Antwerp,2018,apartment,78.1,2,3,1952,C,131,0,False,False,279718,2021-06-08,2021-06-08
1049,Bruges,8000,apartment,101.6,3,1,2020,B,164,0,False,False,425646,2023-05-16,2023-05-16
1050,Antwerp,2000,apartment,90.9,3,1,1961,D,155,0,False,False,298871,2017-01-15,2017-01-15
1051,Antwerp,2000,apartment,89.6,3,1,2000,B,483,0,True,False,399526,2024-10-14,2024-10-14
1052,Bruges,8000,house,66.0,2,1,2001,C,323,93,True,False,238947,2024-09-14,2024-09-14
1053,Antwerp,2018,house,87.9,3,2,1996,B,276,111,False,True,374954,2021-03-28,2021-03-28
1054,Leuven,3000,house,108.3,3,1,2002,B,367,188,True,False,495755,2024-10-06,2024-10-06
1055,Antwerp,2018,house,98.2,3,1,1984,B,85,110,False,False,352531,2018-12-23,2018-12-23
1056,Bruges,8200,apartment,101.5,3,1,1970,B,378,0,True,False,296735,2018-09-19,2018-09-19
1057,Antwerp,2018,house,76.9,2,1,2010,C,208,266,True,True,318842,2019-04-13,2019-04-13
1058,Antwerp,2018,house,80.1,2,2,1986,B,141,0,True,False,288306,2015-10-22,2015-10-22
1059,Ghent,9030,apartment,109.9,3,1,2014,C,409,0,True,False,376626,2021-02-28,2021-02-28
1060,Ghent,9030,apartment,84.5,2,3,1995,C,224,0,False,False,279874,2023-08-01,2023-08-01
1061,Ghent,9030,apartment,185.0,5,1,1991,C,124,0,False,False,593407,2022-06-30,2022-06-30
1062,Bruges,8200,house,86.2,2,2,1978,C,482,86,True,True,320864,2018-11-18,2018-11-18
1063,Ghent,9000,apartment,61.8,2,2,1982,C,98,0,False,False,242806,2024-01-13,2024-01-13
1064,Leuven,3000,apartment,87.5,2,1,1996,C,358,0,True,False,313490,2018-01-01,2018-01-01
1065,Leuven,3000,apartment,80.8,2,2,1975,D,370,0,False,False,317524,2024-11-29,2024-11-29
1066,Antwerp,2060,house,97.7,3,1,2005,A,119,132,True,False,394409,2019-11-05,2019-11-05
1067,Ghent,9030,apartment,139.2,4,2,2007,D,337,0,True,False,512339,2023-07-08,2023-07-08
1068,Antwerp,2018,house,119.2,3,1,1987,D,406,8,True,False,366850,2015-10-23,2015-10-23
1069,Antwerp,2060,apartment,89.3,3,1,1975,B,413,0,False,False,317334,2020-08-25,2020-08-25
1070,Ghent,9000,house,55.7,2,2,1973,B,288,206,True,True,271072,2018-03-20,2018-03-20
1071,Ghent,9000,house,112.6,3,1,2021,C,173,122,True,False,441155,2018-07-05,2018-07-05
1072,Leuven,3010,apartment,99.4,3,1,2014,D,442,0,False,False,331607,2019-12-05,2019-12-05
1073,Antwerp,2000,house,72.7,2,2,1995,D,203,161,True,True,312243,2020-10-18,2020-10-18
1074,Leuven,3010,house,107.2,3,2,1976,C,250,68,True,False,430292,2017-04-26,2017-04-26
1075,Antwerp,2060,house,62.2,2,2,2009,C,350,140,False,False,194078,2020-06-16,2020-06-16
1076,Bruges,8000,apartment,91.2,3,1,1986,D,266,0,True,False,285925,2016-03-12,2016-03-12
1077,Bruges,8200,apartment,40.0,1,1,1985,B,137,0,False,False,125535,2020-04-19,2020-04-19
1078,Ghent,9030,apartment,150.8,4,2,1967,A,132,0,True,False,660933,2022-11-24,2022-11-24
1079,Bruges,8200,house,95.0,3,2,1998,D,302,77,False,False,322322,2019-07-22,2019-07-22
1080,Antwerp,2018,apartment,55.6,2,2,2013,D,144,0,False,False,194680,2022-07-12,2022-07-12
1081,Antwerp,2000,house,138.4,4,1,2012,C,150,41,True,False,655494,2017-08-28,2017-08-28
1082,Leuven,3010,house,117.4,3,3,1990,C,171,147,True,False,517701,2022-09-08,2022-09-08
1083,Antwerp,2018,house,92.3,3,2,1966,C,433,89,False,False,298937,2015-09-04,2015-09-04
1084,Antwerp,2018,house,83.8,2,1,1959,E,491,201,True,True,353758,2022-04-16,2022-04-16
1085,Ghent,9030,apartment,144.8,4,1,2022,D,226,0,False,False,414858,2015-05-16,2015-05-16
1086,Antwerp,2000,apartment,97.8,3,1,1960,B,485,0,False,False,341224,2015-06-14,2015-06-14
1087,Antwerp,2018,apartment,107.6,3,1,2021,E,358,0,False,False,305783,2016-08-04,2016-08-04
1088,Antwerp,2060,house,105.5,3,1,1974,B,143,143,True,False,393454,2019-04-26,2019-04-26
1089,Ghent,9030,apartment,115.9,3,2,2017,C,248,0,True,False,380516,2016-07-05,2016-07-05
1090,Ghent,9030,apartment,69.8,2,1,1973,C,483,0,False,False,231875,2022-03-31,2022-03-31
1091,Leuven,3010,apartment,102.6,3,1,1961,A,271,0,False,False,346568,2015-08-04,2015-08-04
1092,Bruges,8000,house,80.6,2,2,1987,C,288,111,True,True,358248,2024-02-25,2024-02-25
1093,Bruges,8000,apartment,45.9,1,1,1961,B,221,0,True,False,154688,2021-08-16,2021-08-16
1094,Ghent,9030,house,73.5,2,1,2014,B,382,145,True,True,285135,2019-09-30,2019-09-30
1095,Bruges,8200,house,113.2,3,2,2001,A,112,59,False,False,397261,2017-03-08,2017-03-08
1096,Ghent,9030,house,68.7,2,3,1982,B,214,27,True,False,223874,2015-03-24,2015-03-24
1097,Antwerp,2000,house,116.4,3,2,1976,B,89,179,True,False,516176,2018-04-03,2018-04-03
1098,Leuven,3000,apartment,131.6,4,1,1976,A,130,0,False,False,684522,2023-04-30,2023-04-30
1099,Leuven,3010,house,66.9,2,1,2008,C,195,32,False,False,241057,2021-08-20,2021-08-20
1100,Ghent,9030,apartment,119.2,3,1,1999,C,307,0,False,False,332238,2018-12-20,2018-12-20
1101,Antwerp,2060,house,72.6,2,2,2018,A,424,264,False,False,283127,2019-06-25,2019-06-25
1102,Ghent,9000,apartment,86.2,2,1,1955,A,113,0,False,False,331428,2021-02-25,2021-02-25
1103,Leuven,3000,apartment,75.9,2,2,2005,A,481,0,False,False,282261,2015-05-16,2015-05-16
1104,Ghent,9000,apartment,82.5,2,2,1957,E,107,0,True,False,314159,2023-05-06,2023-05-06
1105,Ghent,9030,house,90.9,3,1,1984,C,344,50,True,False,328263,2021-04-30,2021-04-30
1106,Leuven,3010,house,77.0,2,1,1955,D,351,25,True,False,285301,2022-12-22,2022-12-22
1107,Bruges,8200,house,80.1,2,2,1991,B,243,114,True,False,289178,2022-09-12,2022-09-12
1108,Leuven,3010,apartment,104.6,3,1,1975,C,421,0,False,False,369544,2020-01-04,2020-01-04
1109,Antwerp,2000,apartment,106.6,3,2,2015,B,484,0,False,False,414531,2015-04-18,2015-04-18
1110,Antwerp,2000,apartment,132.5,4,1,1950,A,83,0,False,False,591038,2018-02-04,2018-02-04
1111,Antwerp,2018,apartment,95.9,3,2,1958,B,107,0,True,False,411067,2020-02-18,2020-02-18
1112,Antwerp,2060,house,80.7,2,2,1994,E,362,6,True,False,242856,2015-12-09,2015-12-09
